time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-03-12T15:03:44.500Z,38.7910004,-122.7088318,-0.84,0.66,md,8,121,0.02314,0.18,nc,nc73704706,2022-03-12T17:21:13.320Z,"2km NW of Anderson Springs, CA",earthquake,0.77,4.38,0.17,2,automatic,nc,nc
2022-03-12T15:00:57.780Z,37.7348333,-121.8635,9.03,0.96,md,17,115,0.06108,0.07,nc,nc73704701,2022-03-13T20:05:23.055Z,"7km ENE of Dublin, CA",earthquake,0.23,0.86,0.267,14,reviewed,nc,nc
2022-03-12T14:56:07.360Z,44.094,-110.7586667,8.7,0.34,md,8,74,0.04376,0.07,uu,uu60485467,2022-03-14T15:40:54.480Z,"43 km NNE of Alta, Wyoming",earthquake,0.58,0.75,0.5,3,reviewed,uu,uu
2022-03-12T14:47:10.610Z,17.9353333333333,-66.9175,13.27,1.79,md,9,220,,0.25,pr,pr71339918,2022-03-12T16:13:18.920Z,"4 km SSW of Guánica, Puerto Rico",earthquake,1.09,0.59,0.113339724482059,6,reviewed,pr,pr
2022-03-12T14:37:02.980Z,62.6044,-149.6556,12.6,0.9,ml,,,,0.56,ak,ak02239npn96,2022-03-12T14:39:26.609Z,"28 km NE of Chase, Alaska",earthquake,,1,,,automatic,ak,ak
2022-03-12T14:30:38.318Z,-15.641,-70.519,209.1,4.5,mb,,118,2.178,1.15,us,us6000h40y,2022-03-12T15:25:40.040Z,"11 km NE of Santa Lucía, Peru",earthquake,9,5.5,0.15,13,reviewed,us,us
2022-03-12T14:28:34.440Z,60.9115,-151.0458,11.2,1.7,ml,,,,0.71,ak,ak02239nns94,2022-03-12T14:39:51.259Z,"18 km SSE of Tyonek, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-12T14:17:48.130Z,44.2921667,-114.953,3.03,1.61,ml,9,89,0.827,0.23,mb,mb80540354,2022-03-12T14:41:15.080Z,"8 km N of Stanley, Idaho",earthquake,0.64,4.36,0.197,8,reviewed,mb,mb
2022-03-12T14:13:58.300Z,19.2078342437744,-155.444671630859,33.5299987792969,1.85000002,md,36,148,,0.150000006,hv,hv72947867,2022-03-12T14:17:06.340Z,"3 km E of Pāhala, Hawaii",earthquake,0.57,0.720000029,1.63,6,automatic,hv,hv
2022-03-12T14:05:59.362Z,38.2568,-118.3593,7.5,1.6,ml,22,69.96,0.115,0.1372,nn,nn00835261,2022-03-14T18:31:11.758Z,"26 km SW of Mina, Nevada",earthquake,,1.2,0.24,11,reviewed,nn,nn
2022-03-12T14:04:57.179Z,36.82916667,-97.6585,4.61,1.45,ml,52,52,0.1628680397,0.27,ok,ok2022eyzc,2022-03-14T17:13:52.371Z,"7 km ENE of Medford, Oklahoma",earthquake,,0.8,0.22,5,reviewed,ok,ok
2022-03-12T14:00:37.430Z,38.8016663,-122.7718353,1.62,0.45,md,12,76,0.00953,0.02,nc,nc73704691,2022-03-12T16:28:12.012Z,"3km NNW of The Geysers, CA",earthquake,0.28,0.57,0.39,2,automatic,nc,nc
2022-03-12T13:56:17.169Z,64.5886,-152.3121,12.8,1.3,ml,,,,0.93,ak,ak02239n8bfd,2022-03-12T14:02:38.577Z,"65 km S of Tanana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-03-12T13:50:28.548Z,38.1516,-118.0158,4.9,1.6,ml,17,118.24,0.046,0.128,nn,nn00835258,2022-03-14T20:34:37.014Z,"27 km SSE of Mina, Nevada",earthquake,,1.3,0.34,10,reviewed,nn,nn
2022-03-12T13:44:14.695Z,60.0292,-153.4665,156.5,1.7,ml,,,,0.44,ak,ak02239n5rx7,2022-03-12T21:24:15.661Z,"44 km NE of Pedro Bay, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2022-03-12T13:37:36.600Z,38.847,-122.8036667,1.93,-0.02,md,12,96,0.009355,0.11,nc,nc73704686,2022-03-15T20:30:46.564Z,"8km WNW of Cobb, CA",earthquake,0.46,0.75,0.015,2,reviewed,nc,nc
2022-03-12T13:37:30.560Z,38.8019981,-122.7798309,4.2,0.35,md,11,79,0.01084,0.02,nc,nc73704681,2022-03-12T14:14:14.210Z,"3km NW of The Geysers, CA",earthquake,0.57,1.54,,1,automatic,nc,nc
2022-03-12T13:35:53.930Z,34.0258333,-117.1578333,9.94,0.9,ml,41,91,0.03893,0.16,ci,ci40205856,2022-03-14T15:17:28.266Z,"4km SE of Redlands, CA",earthquake,0.2,0.42,0.082,13,reviewed,ci,ci
2022-03-12T13:31:18.140Z,38.8133316,-122.822998,2.21,0.38,md,11,88,0.006571,0.02,nc,nc73704676,2022-03-12T16:01:12.832Z,"7km NW of The Geysers, CA",earthquake,0.37,0.72,0.32,2,automatic,nc,nc
2022-03-12T13:13:52.486Z,61.7936,-149.7013,50.8,1.1,ml,,,,0.5,ak,ak02239mz6a8,2022-03-12T13:28:15.477Z,"18 km ENE of Willow, Alaska",earthquake,,1.4,,,automatic,ak,ak
2022-03-12T13:10:29.890Z,62.665,-152.127,2.1,1.2,ml,,,,1.03,ak,ak02239myhcg,2022-03-12T13:23:37.675Z,"72 km WNW of Petersville, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-03-12T13:06:38.750Z,19.1863327026367,-155.390167236328,31.1800003051758,1.82000005,md,30,188,,0.159999996,hv,hv72947817,2022-03-12T13:09:53.620Z,"9 km E of Pāhala, Hawaii",earthquake,0.95,0.670000017,0.910000026,3,automatic,hv,hv
2022-03-12T13:01:56.340Z,38.8165016,-122.7958298,2.29,0.84,md,10,88,0.008531,0.01,nc,nc73704671,2022-03-12T14:38:12.339Z,"6km NW of The Geysers, CA",earthquake,0.45,0.94,,1,automatic,nc,nc
2022-03-12T12:57:16.495Z,62.8683,-151.0547,99.3,1.6,ml,,,,0.44,ak,ak02239mn3ev,2022-03-12T13:04:45.769Z,"44 km NNW of Petersville, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-03-12T12:55:52.010Z,35.767,-118.0148333,4.05,1.24,ml,32,50,0.1159,0.11,ci,ci40205848,2022-03-13T21:02:03.340Z,"21km SSW of Little Lake, CA",earthquake,0.13,0.41,0.163,18,reviewed,ci,ci
2022-03-12T12:55:27.210Z,35.8986667,-117.6858333,5.54,0.51,ml,9,80,0.05694,0.14,ci,ci37490605,2022-03-13T21:05:12.278Z,"20km ESE of Little Lake, CA",earthquake,0.34,1.14,0.146,5,reviewed,ci,ci
2022-03-12T12:50:50.390Z,61.7542,-150.9901,78.3,1.4,ml,,,,0.68,ak,ak02239mlo0l,2022-03-12T12:55:02.555Z,"33 km SE of Skwentna, Alaska",earthquake,,1.1,,,automatic,ak,ak
2022-03-12T12:46:50.660Z,32.8628333,-115.9941667,8.91,0.99,ml,28,52,0.03185,0.19,ci,ci40205840,2022-03-13T20:55:52.208Z,"14km N of Ocotillo, CA",earthquake,0.25,0.44,0.179,14,reviewed,ci,ci
2022-03-12T12:45:52.063Z,60.2219,-152.6376,9.1,1.8,ml,,,,0.74,ak,ak02239mklk5,2022-03-12T13:00:33.447Z,"57 km WNW of Ninilchik, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-12T12:42:07.980Z,38.9256667,-123.0203333,5.86,1.91,md,56,50,0.07894,0.06,nc,nc73704666,2022-03-12T15:47:18.283Z,"13km N of Cloverdale, CA",earthquake,0.21,0.44,0.154,37,reviewed,nc,nc
2022-03-12T12:30:24.240Z,52.3696666666667,-174.169833333333,3.74,0.31,ml,7,97,,0.18,av,av91510341,2022-03-14T18:06:59.250Z,"19 km N of Atka, Alaska",earthquake,0.43,0.88,0.429780267125483,7,reviewed,av,av
2022-03-12T12:30:18.530Z,38.8089981,-122.8151703,2.91,0.35,md,11,98,0.01094,0.02,nc,nc73704661,2022-03-12T13:29:17.106Z,"6km NW of The Geysers, CA",earthquake,0.42,0.81,,1,automatic,nc,nc
2022-03-12T12:27:51.350Z,19.2025,-155.3855,31.57,3.25,ml,58,160,,0.12,hv,hv72947797,2022-03-15T22:19:37.471Z,"9 km E of Pāhala, Hawaii",earthquake,0.44,0.53,0.187709148338699,40,reviewed,hv,hv
2022-03-12T12:27:47.423Z,-27.4702,-71.2167,10.33,5.1,mb,,139,0.464,0.87,us,us6000h40b,2022-03-13T05:34:42.713Z,"88 km W of Copiapó, Chile",earthquake,3.5,4,0.031,330,reviewed,us,us
2022-03-12T12:23:31.850Z,33.6568333,-116.7778333,11.92,0.62,ml,30,69,0.06401,0.11,ci,ci40205832,2022-03-13T20:43:24.111Z,"11km SSW of Idyllwild, CA",earthquake,0.18,0.32,0.204,10,reviewed,ci,ci
2022-03-12T12:06:32.170Z,32.7045,-115.5365,2.65,1.29,ml,17,74,0.06828,0.22,ci,ci40205824,2022-03-13T20:37:20.695Z,"3km SSW of Heber, CA",earthquake,0.42,0.48,0.238,14,reviewed,ci,ci
2022-03-12T11:54:52.030Z,37.5653333,-118.7823333,6.2,0.24,md,13,177,0.0446,0.03,nc,nc73704656,2022-03-12T15:09:13.492Z,"9km W of Toms Place, CA",earthquake,0.74,0.92,0.255,11,reviewed,nc,nc
2022-03-12T11:53:14.085Z,15.0043,-94.1716,27.79,4.4,mb,,185,2.335,0.56,us,us6000h408,2022-03-12T12:32:09.040Z,"108 km SW of Manuel Ávila Camacho (Ponte Duro), Mexico",earthquake,11.2,10.4,0.042,162,reviewed,us,us
2022-03-12T11:52:34.761Z,55.889,163.0264,35,4.9,mww,,69,3.842,0.7,us,us6000h407,2022-03-12T12:17:22.040Z,"50 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,5.1,1.9,0.08,15,reviewed,us,us
2022-03-12T11:50:53.812Z,64.5661,-149.2015,14.2,1.3,ml,,,,0.18,ak,ak02239m08of,2022-03-12T12:24:37.094Z,"5 km W of Nenana, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-12T11:44:24.032Z,60.4718,-151.4959,64,1.3,ml,,,,0.68,ak,ak02239lyw2w,2022-03-12T11:54:13.483Z,"12 km WNW of Kalifornsky, Alaska",earthquake,,1.1,,,automatic,ak,ak
2022-03-12T11:37:53.880Z,34.2215,-117.4738333,11.55,0.91,ml,32,56,0.01433,0.15,ci,ci40205816,2022-03-13T20:31:43.564Z,"5km SSE of Lytle Creek, CA",earthquake,0.25,0.43,0.167,11,reviewed,ci,ci
2022-03-12T11:24:06.390Z,44.2883333,-114.9693333,9.63,2.02,ml,11,82,0.829,0.3,mb,mb80540339,2022-03-12T14:46:30.950Z,"8 km NNW of Stanley, Idaho",earthquake,0.75,2.55,0.165,9,reviewed,mb,mb
2022-03-12T11:00:55.710Z,19.256,-67.4366,25,3.45,md,20,292,0.853,0.48,pr,pr2022071001,2022-03-12T12:35:31.765Z,"91 km NNW of San Antonio, Puerto Rico",earthquake,1.78,29.12,0.09,15,reviewed,pr,pr
2022-03-12T10:59:26.100Z,19.2391662597656,-155.399993896484,32.310001373291,1.92,ml,38,141,,0.129999995,hv,hv72947727,2022-03-12T11:04:56.430Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.63,0.720000029,4.18,3,automatic,hv,hv
2022-03-12T10:51:23.370Z,35.8715,-117.6768333,5.28,0.83,ml,11,87,0.07921,0.16,ci,ci40205800,2022-03-12T17:31:19.349Z,"22km ESE of Little Lake, CA",earthquake,0.45,1.78,0.073,10,reviewed,ci,ci
2022-03-12T10:47:11.487Z,14.2,-93.0755,10,4.2,mb,,185,2.259,0.64,us,us6000h404,2022-03-12T11:44:20.040Z,"91 km SW of Puerto Madero, Mexico",earthquake,8.4,2,0.06,76,reviewed,us,us
2022-03-12T10:36:23.550Z,38.7781677,-122.7681656,0.75,0.46,md,10,122,0.007672,0.03,nc,nc73704651,2022-03-12T13:03:13.793Z,"1km W of The Geysers, CA",earthquake,0.41,0.63,0.4,2,automatic,nc,nc
2022-03-12T10:34:58.590Z,44.2875,-114.9576667,6.07,2.19,ml,14,66,0.824,0.24,mb,mb80540334,2022-03-12T15:11:01.060Z,"7 km N of Stanley, Idaho",earthquake,0.54,1.21,0.109,13,reviewed,mb,mb
2022-03-12T10:20:01.679Z,-59.6924,-26.1125,35,4.9,mb,,49,7.836,0.56,us,us6000h3zw,2022-03-12T10:44:03.040Z,"South Sandwich Islands region",earthquake,9.6,2,0.062,81,reviewed,us,us
2022-03-12T10:13:45.890Z,17.9361666666667,-66.986,10.59,2.38,md,13,231,,0.06,pr,pr71339903,2022-03-12T10:38:54.610Z,"Puerto Rico region",earthquake,0.36,0.45,0.157380930366637,5,reviewed,pr,pr
2022-03-12T10:06:12.020Z,37.8973351,-121.7746658,-0.07,1.6,md,8,120,0.1321,0.22,nc,nc73704646,2022-03-12T12:37:13.645Z,"5km SW of Brentwood, CA",earthquake,0.84,8.35,0.03,3,automatic,nc,nc
2022-03-12T10:05:23.400Z,38.8148346,-122.8208313,2.67,0.85,md,9,64,0.008833,0.01,nc,nc73704641,2022-03-12T12:12:17.518Z,"7km NW of The Geysers, CA",earthquake,0.47,1.17,,1,automatic,nc,nc
2022-03-12T09:47:44.360Z,47.27333333333333,-122.70816666666667,25.69,0.64,ml,18,138,0.1041,0.23,uw,uw61821971,2022-03-15T17:51:08.500Z,"4 km E of Home, Washington",earthquake,0.47,0.92,0.176714960113728,5,reviewed,uw,uw
2022-03-12T09:29:37.940Z,38.8105011,-122.8273315,1.73,0.93,md,21,61,0.002177,0.03,nc,nc73704636,2022-03-12T11:45:18.378Z,"7km WNW of The Geysers, CA",earthquake,0.22,0.4,0.24,3,automatic,nc,nc
2022-03-12T09:23:01.350Z,33.59,-116.8086667,6.97,0.66,ml,31,41,0.03738,0.13,ci,ci40205784,2022-03-12T17:32:13.460Z,"13km WNW of Anza, CA",earthquake,0.19,0.38,0.192,20,reviewed,ci,ci
2022-03-12T09:19:40.320Z,38.7879982,-122.767334,2.06,0.55,md,12,79,0.01394,0.03,nc,nc73704631,2022-03-12T11:19:14.244Z,"2km NW of The Geysers, CA",earthquake,0.28,0.6,0.3,3,automatic,nc,nc
2022-03-12T09:12:04.320Z,58.3711,-137.4122,0,2.2,ml,,,,1.05,ak,ak02239kl4fk,2022-03-12T09:41:18.040Z,"65 km WNW of Elfin Cove, Alaska",earthquake,,0.5,,,automatic,ak,ak
2022-03-12T09:04:51.369Z,61.9151,-144.0836,4.9,1.5,ml,,,,0.51,ak,ak02239kjibc,2022-03-12T09:22:46.811Z,"48 km NNE of Chitina, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-12T09:04:41.160Z,36.8506667,-121.5576667,6.29,0.6,md,12,68,0.04352,0.07,nc,nc73704626,2022-03-16T04:00:16.297Z,"2km WNW of San Juan Bautista, CA",earthquake,0.36,0.7,0.187,7,reviewed,nc,nc
2022-03-12T08:59:50.180Z,17.9515,-66.8506666666667,14.06,2.26,md,8,208,,0.18,pr,pr71339898,2022-03-12T09:34:14.730Z,"5 km SE of Maria Antonia, Puerto Rico",earthquake,0.73,0.66,0.116247571660397,6,reviewed,pr,pr
2022-03-12T08:56:42.630Z,34.0001667,-116.7565,13.16,1.73,ml,87,23,0.05506,0.15,ci,ci40205776,2022-03-13T20:22:44.455Z,"10km NNE of Cabazon, CA",earthquake,0.11,0.28,0.205,68,reviewed,ci,ci
2022-03-12T08:51:38.430Z,37.9416667,-122.0821667,9.76,1.09,md,26,58,0.01534,0.08,nc,nc73704616,2022-03-16T02:00:16.571Z,"2km WSW of Pleasant Hill, CA",earthquake,0.19,0.34,0.413,21,reviewed,nc,nc
2022-03-12T08:40:36.420Z,17.8195,-66.9461666666667,10.89,2.28,md,6,295,,0.07,pr,pr71339893,2022-03-12T09:06:01.050Z,"17 km SSW of Guánica, Puerto Rico",earthquake,0.99,0.73,0.0519969064516159,5,reviewed,pr,pr
2022-03-12T08:31:35.200Z,60.0105,-153.069333333333,-1.6,-1.05,ml,4,129,,0.06,av,av91510166,2022-03-14T17:31:13.270Z,"63 km ENE of Pedro Bay, Alaska",earthquake,0.37,4.06,0.138737412693815,4,reviewed,av,av
2022-03-12T08:20:39.311Z,62.5295,-149.019,128.5,1.5,ml,,,,0.8,ak,ak02239k1h97,2022-03-12T08:23:20.198Z,"56 km E of Chase, Alaska",earthquake,,1.4,,,automatic,ak,ak
2022-03-12T08:17:04.080Z,33.4765,-116.4313333,13.92,0.56,ml,35,78,0.04701,0.15,ci,ci40205760,2022-03-13T20:03:09.581Z,"24km SSW of La Quinta, CA",earthquake,0.22,0.39,0.095,15,reviewed,ci,ci
2022-03-12T08:13:33.510Z,33.9825,-117.1558333,15.22,0.63,ml,25,96,0.1274,0.14,ci,ci40205752,2022-03-13T19:03:17.578Z,"8km SSE of Redlands, CA",earthquake,0.27,0.53,0.073,7,reviewed,ci,ci
2022-03-12T07:47:49.400Z,38.8078346,-122.8264999,1.4,0.85,md,8,108,0.002333,0.02,nc,nc73704611,2022-03-12T08:04:14.042Z,"7km WNW of The Geysers, CA",earthquake,0.48,0.97,,1,automatic,nc,nc
2022-03-12T07:37:23.530Z,37.6293333,-118.9378333,4.19,0.03,md,12,152,0.02482,0.07,nc,nc73704606,2022-03-12T14:14:13.210Z,"4km ESE of Mammoth Lakes, CA",earthquake,0.47,0.67,0.261,11,reviewed,nc,nc
2022-03-12T07:34:32.120Z,17.956,-66.9528333333333,16.14,2,md,9,204,,0.2,pr,pr71339888,2022-03-12T08:18:45.730Z,"5 km WSW of Guánica, Puerto Rico",earthquake,2.18,0.72,0.168877598608112,3,reviewed,pr,pr
2022-03-12T07:29:58.660Z,17.9841666666667,-66.8395,12.59,1.81,md,7,182,,0.05,pr,pr71339883,2022-03-12T07:42:08.860Z,"2 km WSW of Indios, Puerto Rico",earthquake,0.63,0.39,0.136824972398274,6,reviewed,pr,pr
2022-03-12T07:23:07.209Z,61.8082,-150.6736,55.9,1.1,ml,,,,0.53,ak,ak02239jgmcf,2022-03-12T07:26:53.250Z,"30 km NNW of Susitna, Alaska",earthquake,,1.3,,,automatic,ak,ak
2022-03-12T07:02:43.210Z,33.4545,-116.6166667,6.58,0.46,ml,33,40,0.04253,0.13,ci,ci40205728,2022-03-13T14:49:16.980Z,"12km SSE of Anza, CA",earthquake,0.16,0.31,0.128,13,reviewed,ci,ci
2022-03-12T06:58:13.360Z,33.648,-116.713,15.01,-0.14,ml,15,89,0.03878,0.07,ci,ci40205720,2022-03-13T14:39:42.723Z,"10km S of Idyllwild, CA",earthquake,0.26,0.4,0.11,6,reviewed,ci,ci
2022-03-12T06:57:26.300Z,38.8411674,-122.8383331,1.83,0.86,md,18,88,0.003401,0.01,nc,nc73704596,2022-03-12T07:34:13.856Z,"10km NW of The Geysers, CA",earthquake,0.24,0.44,,2,automatic,nc,nc
2022-03-12T06:54:19.090Z,44.774,-110.9161667,4.42,-0.06,md,6,174,0.04891,0.1,uu,uu60485457,2022-03-14T15:03:44.850Z,"Wyoming",earthquake,0.75,2.18,0.288,4,reviewed,uu,uu
2022-03-12T06:45:42.080Z,17.9705,-67.0095,6.45,1.77,md,3,180,,0.06,pr,pr71339878,2022-03-12T07:38:15.210Z,"Puerto Rico",earthquake,7.84,0.96,0.205989076612296,3,reviewed,pr,pr
2022-03-12T06:30:25.250Z,19.1948337554932,-155.485336303711,39.0800018310547,2.18000007,md,33,114,,0.109999999,hv,hv72947572,2022-03-12T06:33:35.900Z,"1 km SW of Pāhala, Hawaii",earthquake,0.83,0.709999979,1.08000004,8,automatic,hv,hv
2022-03-12T06:28:08.650Z,36.6636658,-121.3115005,3.27,1.71,md,15,87,0.05199,0.15,nc,nc73704591,2022-03-12T09:53:15.697Z,"14km S of Tres Pinos, CA",earthquake,0.5,1.77,0.25,10,automatic,nc,nc
2022-03-12T06:25:54.938Z,63.0935,-150.4989,102.1,1.2,ml,,,,0.16,ak,ak02239ivptx,2022-03-12T06:37:28.723Z,"67 km NNE of Petersville, Alaska",earthquake,,1.8,,,automatic,ak,ak
2022-03-12T06:16:25.782Z,61.5149,-151.2165,11.8,1.4,ml,,,,0.77,ak,ak02239itq4x,2022-03-12T06:30:47.467Z,"37 km W of Susitna, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-12T06:00:12.812Z,60.8953,-151.7561,99.1,1.1,ml,,,,0.42,ak,ak02239iq9oh,2022-03-12T06:05:10.199Z,"34 km NW of Nikiski, Alaska",earthquake,,1.1,,,automatic,ak,ak
2022-03-12T05:50:39.260Z,17.9253333333333,-66.8186666666667,10.3,2.09,md,11,223,,0.06,pr,pr71339873,2022-03-12T06:58:42.990Z,"7 km S of Indios, Puerto Rico",earthquake,0.74,0.47,0.132601250565592,8,reviewed,pr,pr
2022-03-12T05:46:11.109Z,36.6624,-116.2802,8.1,0.3,ml,16,103.35,0.05,0.0942,nn,nn00835257,2022-03-14T20:22:12.418Z,"50 km ESE of Beatty, Nevada",earthquake,,0.9,0.82,9,reviewed,nn,nn
2022-03-12T05:38:46.140Z,17.9191666666667,-66.9376666666667,15.62,1.6,md,5,229,,0.06,pr,pr71339868,2022-03-12T06:52:47.330Z,"6 km SSW of Guánica, Puerto Rico",earthquake,1.67,0.64,0.000130405052150229,3,reviewed,pr,pr
2022-03-12T05:31:10.870Z,-7.3035,106.0707,37.41,5.3,mww,,54,1.574,1.09,us,us6000h3ys,2022-03-12T09:59:20.824Z,"63 km WSW of Pelabuhanratu, Indonesia",earthquake,3.6,6.2,0.075,17,reviewed,us,us
2022-03-12T05:26:11.780Z,43.86233333333333,-122.04,3.47,0.48,ml,6,217,0.202,0.49,uw,uw61821961,2022-03-15T17:35:34.630Z,"36 km ENE of Oakridge, Oregon",earthquake,2.17,31.61,0.12990293689310833,3,reviewed,uw,uw
2022-03-12T05:25:59.956Z,36.6551,-116.2738,6.7,0.1,ml,13,108.02,0.053,0.1103,nn,nn00835256,2022-03-14T18:00:12.837Z,"51 km ESE of Beatty, Nevada",earthquake,,1.3,0.84,6,reviewed,nn,nn
2022-03-12T05:15:46.780Z,36.3475,-117.9653333,0.78,2.49,ml,34,48,0.1307,0.2,ci,ci40205696,2022-03-13T18:56:53.839Z,"8km NNE of Olancha, CA",earthquake,0.2,0.57,0.161,63,reviewed,ci,ci
2022-03-12T05:13:08.190Z,33.4978333,-116.6941667,11.66,0.37,ml,23,53,0.02356,0.09,ci,ci40205680,2022-03-13T18:48:55.974Z,"7km SSW of Anza, CA",earthquake,0.17,0.31,0.112,6,reviewed,ci,ci
2022-03-12T04:48:59.300Z,60.0133333333333,-153.037166666667,0.5,-0.73,ml,4,125,,0.07,av,av91510046,2022-03-14T17:19:49.120Z,"64 km ENE of Pedro Bay, Alaska",earthquake,0.41,0.81,0.214904364835296,4,reviewed,av,av
2022-03-12T04:45:47.800Z,36.3513333,-117.9645,1.73,1.95,ml,24,79,0.1285,0.2,ci,ci40205672,2022-03-12T17:35:18.390Z,"9km NNE of Olancha, CA",earthquake,0.38,2.82,0.262,26,reviewed,ci,ci
2022-03-12T04:34:29.530Z,35.6918333,-90.341,11.18,1.44,md,12,144,0.04481,0.09,nm,nm60376212,2022-03-14T14:14:37.490Z,"7 km SSW of Caraway, Arkansas",earthquake,0.7,0.94,0.062,9,reviewed,nm,nm
2022-03-12T04:31:49.430Z,60.024,-153.087666666667,0.88,-0.49,ml,4,165,,0.07,av,av91510031,2022-03-14T17:15:21.610Z,"62 km ENE of Pedro Bay, Alaska",earthquake,0.33,1.12,0.297823986014962,4,reviewed,av,av
2022-03-12T04:21:46.600Z,38.8138351,-122.8236694,2.22,1.07,md,23,55,0.006567,0.02,nc,nc73704551,2022-03-12T06:37:14.505Z,"7km NW of The Geysers, CA",earthquake,0.21,0.4,0.11,4,automatic,nc,nc
2022-03-12T04:19:50.640Z,17.953,-66.9068333333333,10.11,2.73,md,24,190,,0.21,pr,pr71339863,2022-03-12T05:44:31.350Z,"2 km S of Guánica, Puerto Rico",earthquake,0.51,0.35,0.177121963727145,13,reviewed,pr,pr
2022-03-12T03:58:45.430Z,18.8675,-64.79,43,3.83,md,17,320,0.7458,0.54,pr,pr2022071000,2022-03-12T04:28:29.232Z,"59 km N of Cruz Bay, U.S. Virgin Islands",earthquake,5.02,11.85,0.13,10,reviewed,pr,pr
2022-03-12T03:54:09.320Z,-37.1311,-74.1365,10,4.4,mb,,207,0.849,0.43,us,us6000h3yc,2022-03-12T04:17:24.040Z,"68 km NW of Lebu, Chile",earthquake,5.1,1.7,0.24,6,reviewed,us,us
2022-03-12T03:52:26.141Z,58.9487,-152.4484,59.1,1.8,ml,,,,0.35,ak,ak02239h9516,2022-03-12T03:56:14.445Z,"54 km SSW of Nanwalek, Alaska",earthquake,,3.4,,,automatic,ak,ak
2022-03-12T03:50:32.640Z,19.1688327789307,-155.482666015625,31.4500007629395,2,md,31,99,,0.159999996,hv,hv72947527,2022-03-12T03:53:45.600Z,"3 km S of Pāhala, Hawaii",earthquake,0.6,0.879999995,1.98000002,6,automatic,hv,hv
2022-03-12T03:49:54.649Z,61.4963,-149.8753,33.7,1.5,ml,,,,0.48,ak,ak02239h8k6f,2022-03-12T03:52:58.024Z,"5 km ESE of Big Lake, Alaska",earthquake,,0.1,,,automatic,ak,ak
2022-03-12T03:49:03.010Z,38.8218346,-122.7873306,1.11,1,md,21,39,0.01001,0.04,nc,nc73704546,2022-03-12T04:43:13.876Z,"6km W of Cobb, CA",earthquake,0.19,0.4,0.13,3,automatic,nc,nc
2022-03-12T03:48:30.970Z,38.8221664,-122.788002,1.12,0.65,md,12,72,0.01057,0.01,nc,nc73704541,2022-03-12T04:31:12.801Z,"6km W of Cobb, CA",earthquake,0.28,0.46,0.09,3,automatic,nc,nc
2022-03-12T03:48:07.700Z,38.8364983,-122.7958298,2.28,0.85,md,12,70,0.00469,0.02,nc,nc73704536,2022-03-12T04:19:12.730Z,"6km WNW of Cobb, CA",earthquake,0.39,1,,1,automatic,nc,nc
2022-03-12T03:42:07.980Z,36.4666667,-121.0545,2.13,2.58,md,71,50,0.0117,0.19,nc,nc73704531,2022-03-12T22:11:40.040Z,"11km SE of Pinnacles, CA",earthquake,0.2,0.36,0.198,111,reviewed,nc,nc
2022-03-12T03:41:51.760Z,33.9903333,-116.7265,18.39,0.79,ml,38,99,0.08097,0.14,ci,ci40205656,2022-03-13T18:42:17.929Z,"10km NE of Cabazon, CA",earthquake,0.18,0.29,0.065,16,reviewed,ci,ci
2022-03-12T03:38:31.530Z,38.8256667,-122.8103333,1.33,1.19,md,44,37,0.002277,0.03,nc,nc73704526,2022-03-12T09:13:12.464Z,"7km NW of The Geysers, CA",earthquake,0.12,0.23,0.082,12,reviewed,nc,nc
2022-03-12T03:34:10.280Z,38.8153343,-122.7939987,2.57,0.84,md,7,114,0.007426,0.02,nc,nc73704521,2022-03-12T05:30:13.335Z,"5km NW of The Geysers, CA",earthquake,0.79,1.57,,1,automatic,nc,nc
2022-03-12T03:34:00.380Z,61.4968,-147.7683,20.8,1.9,ml,,,,0.96,ak,ak02239h588z,2022-03-12T03:56:04.431Z,"35 km S of Glacier View, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-12T03:20:19.830Z,44.2965,-114.9491,10,2.6,ml,,64,0.829,0.6,us,us6000h3y6,2022-03-12T15:01:34.840Z,"8 km N of Stanley, Idaho",earthquake,2.1,2,0.049,54,reviewed,us,us
2022-03-12T03:18:45.210Z,38.8025,-122.8026667,2.47,0.36,md,22,55,0.007932,0.05,nc,nc73704516,2022-03-12T06:26:12.438Z,"5km NW of The Geysers, CA",earthquake,0.28,0.46,0.369,5,reviewed,nc,nc
2022-03-12T03:08:41.110Z,38.8211667,-122.7635,2.4,1.79,md,57,45,0.01056,0.04,nc,nc73704511,2022-03-12T07:49:12.949Z,"4km W of Cobb, CA",earthquake,0.12,0.18,0.188,28,reviewed,nc,nc
